"idcomm","id","pop2000","commtrust","male","white","married","relighet","disadvantage","age","educate","income","commlength","trust"
45,40013,709,1.43474984169006,0,1,1,0.399247020483017,0.331515371799469,78,4,2,4,1
45,40015,709,1.06702744960785,1,1,1,0.399247020483017,0.331515371799469,72,3,5,72,1
45,40016,709,1.01067590713501,0,1,0,0.399247020483017,0.331515371799469,79,3,5,40,1
45,40018,709,1.095174908638,0,1,1,0.399247020483017,0.331515371799469,73,3,2,50,1
45,40020,709,-1.57945823669434,1,1,1,0.399247020483017,0.331515371799469,47,3,6,20,0
45,40021,709,1.21717345714569,0,1,0,0.399247020483017,0.331515371799469,77,3,1,59,1
45,40022,709,0.345975667238235,0,1,1,0.399247020483017,0.331515371799469,48,3,1,22,0
45,40023,709,1.8760267496109,0,1,1,0.399247020483017,0.331515371799469,77,4,4,58,1
45,40024,709,0.714955985546112,0,1,1,0.399247020483017,0.331515371799469,44,7,8,20,0
45,40025,709,1.3275351524353,1,1,0,0.399247020483017,0.331515371799469,76,3,2,76,1
45,40026,709,1.21835815906525,1,1,1,0.399247020483017,0.331515371799469,50,3,6,22,1
45,40029,709,1.11078786849976,0,1,0,0.399247020483017,0.331515371799469,75,3,1,60,1
45,40030,709,0.904290735721588,0,1,1,0.399247020483017,0.331515371799469,55,3,4,28,0
45,40031,709,0.674974381923676,1,1,0,0.399247020483017,0.331515371799469,24,3,3,22,0
45,40032,709,0.643861591815948,1,1,1,0.399247020483017,0.331515371799469,56,4,5,56,0
45,40034,709,1.33676362037659,0,1,0,0.399247020483017,0.331515371799469,89,6,4,82,1
45,40035,709,-0.338258624076843,1,1,1,0.399247020483017,0.331515371799469,62,5,8,56,0
45,40036,709,-0.390596985816956,0,1,0,0.399247020483017,0.331515371799469,92,3,3,59,0
45,40038,709,0.989943027496338,0,1,0,0.399247020483017,0.331515371799469,80,7,7,53,0
45,40041,709,0.737118422985077,1,1,1,0.399247020483017,0.331515371799469,57,2,4,35,0
45,40042,709,-1.48005032539368,0,1,0,0.399247020483017,0.331515371799469,49,3,0,45,0
45,40044,709,0.741821765899658,0,1,0,0.399247020483017,0.331515371799469,30,6,3,7,0
45,40045,709,0.791244685649872,1,1,1,0.399247020483017,0.331515371799469,41,5,5,14,0
45,40047,709,-0.417037308216095,0,1,1,0.399247020483017,0.331515371799469,24,4,4,24,0
45,40048,709,1.10340476036072,0,1,0,0.399247020483017,0.331515371799469,80,2,3,60,1
45,40053,709,1.23685300350189,1,1,1,0.399247020483017,0.331515371799469,39,5,6,13,1
45,40054,709,-0.732203364372253,0,1,1,0.399247020483017,0.331515371799469,23,4,4,4,0
45,40056,709,0.921102404594421,0,1,1,0.399247020483017,0.331515371799469,69,6,2,15,0
45,40057,709,-0.780644237995148,1,1,1,0.399247020483017,0.331515371799469,38,2,5,20,0
45,40058,709,-0.331177830696106,1,1,1,0.399247020483017,0.331515371799469,48,4,5,44,0
45,40059,709,0.913154661655426,1,1,1,0.399247020483017,0.331515371799469,42,4,6,42,0
45,40060,709,0.509322583675385,0,1,1,0.399247020483017,0.331515371799469,51,7,2,32,0
45,40061,709,-0.77655702829361,1,1,1,0.399247020483017,0.331515371799469,39,6,8,10,0
45,40062,709,0.542656064033508,1,1,1,0.399247020483017,0.331515371799469,23,3,8,23,0
45,40063,709,-1.30928659439087,1,1,1,0.399247020483017,0.331515371799469,50,3,8,45,0
45,40066,709,1.33676362037659,0,1,1,0.399247020483017,0.331515371799469,71,4,6,50,1
45,40069,709,-0.846980690956116,0,1,1,0.399247020483017,0.331515371799469,45,7,7,19,0
45,40071,709,1.93461394309998,1,1,1,0.399247020483017,0.331515371799469,28,6,7,3,1
45,40072,709,0.470234900712967,0,1,1,0.399247020483017,0.331515371799469,78,7,6,64,0
45,40073,709,0.31187841296196,1,1,1,0.399247020483017,0.331515371799469,68,4,4,67,0
45,40074,709,0.575852870941162,1,1,1,0.399247020483017,0.331515371799469,77,3,3,75,0
45,40075,709,1.23423159122467,1,1,1,0.399247020483017,0.331515371799469,44,4,6,44,1
45,40076,709,1.01545059680939,0,1,1,0.399247020483017,0.331515371799469,77,3,3,77,1
45,40078,709,0.895292997360229,0,1,0,0.399247020483017,0.331515371799469,80,3,4,4,0
45,40079,709,0.452136069536209,1,1,1,0.399247020483017,0.331515371799469,81,4,3,81,0
45,40080,709,1.0039769411087,0,1,1,0.399247020483017,0.331515371799469,43,3,4,13,1
45,40081,709,0.549826264381409,1,1,1,0.399247020483017,0.331515371799469,79,4,3,55,0
45,40082,709,0.673642814159393,0,1,0,0.399247020483017,0.331515371799469,84,3,1,82,0
45,40086,709,-0.029577162116766,0,1,0,0.399247020483017,0.331515371799469,80,4,4,80,0
45,40087,709,0.797332763671875,1,1,1,0.399247020483017,0.331515371799469,51,6,5,51,0
45,40089,709,-0.432916194200516,1,1,1,0.399247020483017,0.331515371799469,72,2,3,60,0
45,40091,709,-0.979708969593048,1,1,1,0.399247020483017,0.331515371799469,71,3,3,58,0
45,40092,709,1.33481323719025,1,1,1,0.399247020483017,0.331515371799469,80,3,5,17,1
45,40093,709,1.31401491165161,0,1,0,0.399247020483017,0.331515371799469,49,4,8,24,1
45,40096,709,-1.8637307882309,0,1,1,0.399247020483017,0.331515371799469,58,6,5,37,0
45,40097,709,1.43474984169006,1,0,1,0.399247020483017,0.331515371799469,35,4,5,13,1
45,40098,709,0.034426137804985,0,1,1,0.399247020483017,0.331515371799469,28,6,4,5,0
45,40099,709,1.79741144180298,0,1,0,0.399247020483017,0.331515371799469,88,4,6,68,1
45,40100,709,0.225184544920921,0,1,1,0.399247020483017,0.331515371799469,52,7,6,10,0
45,40101,709,-0.121118374168873,0,1,1,0.399247020483017,0.331515371799469,42,5,8,7,0
45,40102,709,0.217087402939796,0,1,1,0.399247020483017,0.331515371799469,55,3,3,31,0
45,40103,709,-0.129954427480698,1,1,0,0.399247020483017,0.331515371799469,29,4,3,29,0
45,40105,709,0.176381692290306,1,1,1,0.399247020483017,0.331515371799469,55,4,8,25,0
45,40106,709,0.520027816295624,0,1,0,0.399247020483017,0.331515371799469,57,3,2,14,0
45,40108,709,0.339662849903107,0,1,1,0.399247020483017,0.331515371799469,73,4,2,49,0
45,40110,709,0.0427574329078197,0,1,1,0.399247020483017,0.331515371799469,71,5,2,38,0
45,40112,709,-0.0186468865722418,0,1,0,0.399247020483017,0.331515371799469,79,1,3,52,0
45,40113,709,1.12037193775177,0,1,1,0.399247020483017,0.331515371799469,52,4,5,40,1
45,40114,709,0.468375861644745,0,1,1,0.399247020483017,0.331515371799469,38,3,5,9,0
45,40115,709,0.415293723344803,1,1,1,0.399247020483017,0.331515371799469,62,4,7,27,0
45,40118,709,1.06488704681396,0,1,1,0.399247020483017,0.331515371799469,53,3,1,29,1
45,40119,709,-0.432116866111755,1,1,1,0.399247020483017,0.331515371799469,50,5,5,29,0
45,40125,709,-0.457875311374664,1,1,0,0.399247020483017,0.331515371799469,40,4,3,10,0
45,40126,709,0.72016429901123,1,1,1,0.399247020483017,0.331515371799469,60,4,7,40,0
45,40127,709,0.804380178451538,1,1,0,0.399247020483017,0.331515371799469,54,6,5,28,0
45,40128,709,0.895292997360229,0,1,1,0.399247020483017,0.331515371799469,68,3,4,7,0
45,40130,709,-0.743197083473206,1,1,1,0.399247020483017,0.331515371799469,55,4,5,55,0
45,40131,709,-0.0144055057317019,1,1,1,0.399247020483017,0.331515371799469,52,4,8,52,0
45,40132,709,0.797503054141998,1,1,1,0.399247020483017,0.331515371799469,79,3,8,36,0
45,40133,709,0.971675336360931,0,1,0,0.399247020483017,0.331515371799469,85,4,2,43,0
45,40134,709,-0.303078770637512,0,1,1,0.399247020483017,0.331515371799469,59,4,5,9,0
45,40135,709,1.11758017539978,0,1,1,0.399247020483017,0.331515371799469,47,3,2,4,1
45,40136,709,-0.375434935092926,0,1,1,0.399247020483017,0.331515371799469,52,4,4,20,0
45,40138,709,1.16889023780823,0,1,1,0.399247020483017,0.331515371799469,76,4,4,60,1
45,40140,709,0.603813290596008,0,1,0,0.399247020483017,0.331515371799469,22,6,5,22,0
45,40143,709,1.43392038345337,1,1,1,0.399247020483017,0.331515371799469,68,2,4,3,1
45,40145,709,0.207586705684662,1,1,1,0.399247020483017,0.331515371799469,55,6,7,50,0
45,40146,709,0.547197461128235,0,1,0,0.399247020483017,0.331515371799469,82,4,4,56,0
45,40147,709,0.412146627902985,0,1,0,0.399247020483017,0.331515371799469,88,4,2,62,0
45,40148,709,-0.730493247509003,0,1,0,0.399247020483017,0.331515371799469,44,3,3,6,0
45,40151,709,-0.770345568656921,0,1,0,0.399247020483017,0.331515371799469,73,5,6,58,0
45,40152,709,0.620559871196747,0,1,1,0.399247020483017,0.331515371799469,68,4,3,27,0
45,40153,709,-0.202242344617844,0,1,0,0.399247020483017,0.331515371799469,44,4,4,25,0
45,40159,709,0.341974854469299,0,1,1,0.399247020483017,0.331515371799469,51,4,5,51,0
45,40161,709,1.00510692596436,0,1,0,0.399247020483017,0.331515371799469,76,3,2,76,1
45,40165,709,0.158044248819351,0,1,1,0.399247020483017,0.331515371799469,64,7,6,40,0
45,40900,709,-1.92192769050598,1,1,1,0.399247020483017,0.331515371799469,60,4,5,60,0
45,40901,709,-0.72479248046875,0,1,1,0.399247020483017,0.331515371799469,55,3,4,33,0
45,40902,709,1.23153173923492,1,0,0,0.399247020483017,0.331515371799469,65,6,3,65,1
50,50003,3706,0.898721754550934,1,1,1,0.188702985644341,0.165108680725098,54,6,5,54,0
50,50004,3706,-0.831963777542114,1,0,1,0.188702985644341,0.165108680725098,30,4,6,5,0
50,50005,3706,-0.0985623300075531,1,1,1,0.188702985644341,0.165108680725098,48,3,4,49,0
50,50007,3706,-0.0514760501682758,1,1,0,0.188702985644341,0.165108680725098,60,3,8,60,0
50,50008,3706,-0.651546239852905,1,1,1,0.188702985644341,0.165108680725098,67,4,4,38,0
50,50010,3706,-0.533598899841309,1,1,0,0.188702985644341,0.165108680725098,73,2,1,73,0
50,50011,3706,0.21836219727993,1,1,1,0.188702985644341,0.165108680725098,43,6,5,38,0
50,50012,3706,0.285182893276215,0,1,1,0.188702985644341,0.165108680725098,34,7,4,34,0
50,50013,3706,-1.22666192054749,1,1,0,0.188702985644341,0.165108680725098,56,2,5,56,0
50,50014,3706,-0.846980690956116,0,1,1,0.188702985644341,0.165108680725098,41,3,3,41,0
50,50016,3706,0.339457213878632,0,1,1,0.188702985644341,0.165108680725098,78,3,6,78,0
50,50017,3706,0.926415979862213,0,1,0,0.188702985644341,0.165108680725098,47,5,4,90,0
50,50018,3706,0.447695672512054,1,1,1,0.188702985644341,0.165108680725098,46,6,6,12,0
50,50019,3706,0.628159701824188,0,1,0,0.188702985644341,0.165108680725098,78,4,2,54,0
50,50020,3706,0.685029864311218,0,1,1,0.188702985644341,0.165108680725098,30,6,8,6,0
50,50022,3706,-1.05736947059631,1,1,1,0.188702985644341,0.165108680725098,32,4,2,11,0
50,50023,3706,-0.86791467666626,1,1,1,0.188702985644341,0.165108680725098,54,5,6,54,0
50,50027,3706,-1.13608086109161,1,1,0,0.188702985644341,0.165108680725098,51,3,3,10,0
50,50028,3706,0.0933348834514618,1,1,1,0.188702985644341,0.165108680725098,67,3,2,4,0
50,50029,3706,0.0312937870621681,1,1,1,0.188702985644341,0.165108680725098,57,4,4,37,0
50,50031,3706,-0.779480159282684,1,1,1,0.188702985644341,0.165108680725098,82,3,3,40,0
50,50032,3706,0.260209560394287,0,1,1,0.188702985644341,0.165108680725098,60,3,6,40,0
50,50033,3706,-0.433546781539917,0,1,0,0.188702985644341,0.165108680725098,80,3,4,8,0
50,50034,3706,-0.0770154744386673,1,1,1,0.188702985644341,0.165108680725098,85,4,5,85,0
50,50035,3706,1.095174908638,0,1,0,0.188702985644341,0.165108680725098,82,3,2,24,1
50,50037,3706,-2.63377213478088,1,1,0,0.188702985644341,0.165108680725098,39,3,4,3,0
50,50038,3706,0.581251621246338,0,1,1,0.188702985644341,0.165108680725098,54,3,2,54,0
50,50039,3706,0.139184534549713,1,1,1,0.188702985644341,0.165108680725098,36,4,7,30,0
50,50040,3706,-1.63711333274841,1,1,1,0.188702985644341,0.165108680725098,55,4,4,30,0
50,50042,3706,0.0157803669571877,0,1,1,0.188702985644341,0.165108680725098,63,3,2,28,0
50,50045,3706,-0.280377745628357,1,1,1,0.188702985644341,0.165108680725098,55,3,8,57,0
50,50046,3706,0.00211071013472974,0,1,1,0.188702985644341,0.165108680725098,74,4,3,50,0
50,50048,3706,-0.180198520421982,1,1,1,0.188702985644341,0.165108680725098,45,4,6,12,0
50,50052,3706,-1.63922917842865,0,1,1,0.188702985644341,0.165108680725098,41,3,5,41,0
50,50053,3706,-1.18188786506653,0,1,1,0.188702985644341,0.165108680725098,44,4,5,22,0
50,50055,3706,1.12684655189514,1,1,1,0.188702985644341,0.165108680725098,61,7,4,61,1
50,50056,3706,-0.495912909507751,0,1,1,0.188702985644341,0.165108680725098,49,6,8,7,0
50,50058,3706,1.22261822223663,1,1,1,0.188702985644341,0.165108680725098,50,7,8,21,1
50,50061,3706,0.548086285591125,1,1,1,0.188702985644341,0.165108680725098,80,5,8,71,0
50,50062,3706,-0.16631905734539,0,1,0,0.188702985644341,0.165108680725098,86,3,1,20,0
50,50064,3706,-0.254952162504196,1,1,1,0.188702985644341,0.165108680725098,56,3,5,56,0
50,50066,3706,1.55374717712402,0,1,1,0.188702985644341,0.165108680725098,70,3,7,57,1
50,50071,3706,0.769606232643127,0,1,0,0.188702985644341,0.165108680725098,88,3,2,88,0
50,50072,3706,-0.0607073791325092,0,1,1,0.188702985644341,0.165108680725098,56,2,2,42,0
50,50073,3706,-1.15248453617096,1,1,1,0.188702985644341,0.165108680725098,44,5,6,15,0
50,50075,3706,0.118950121104717,1,1,1,0.188702985644341,0.165108680725098,59,5,8,55,0
50,50076,3706,1.32474339008331,0,1,0,0.188702985644341,0.165108680725098,86,3,1,51,1
50,50077,3706,-0.915331363677979,1,1,0,0.188702985644341,0.165108680725098,84,1,2,35,0
50,50078,3706,-1.57180523872375,0,1,1,0.188702985644341,0.165108680725098,49,7,8,25,0
50,50080,3706,0.672570824623108,0,1,1,0.188702985644341,0.165108680725098,66,3,4,66,0
50,50081,3706,0.491473764181137,0,1,1,0.188702985644341,0.165108680725098,72,6,4,24,0
50,50083,3706,-0.0642965734004974,1,1,0,0.188702985644341,0.165108680725098,45,3,3,34,0
50,50085,3706,0.00356723228469491,1,1,1,0.188702985644341,0.165108680725098,67,3,7,67,0
50,50086,3706,0.964108884334564,0,1,0,0.188702985644341,0.165108680725098,69,4,2,63,0
50,50088,3706,0.898646295070648,0,1,1,0.188702985644341,0.165108680725098,58,4,6,37,0
50,50092,3706,-1.32657909393311,0,1,0,0.188702985644341,0.165108680725098,68,1,1,10,0
50,50093,3706,-0.992322385311127,1,1,1,0.188702985644341,0.165108680725098,77,4,3,74,0
50,50095,3706,-0.575004518032074,0,1,1,0.188702985644341,0.165108680725098,44,3,1,44,0
50,50097,3706,0.376583367586136,1,1,1,0.188702985644341,0.165108680725098,46,3,5,44,0
50,50098,3706,0.692894458770752,0,1,1,0.188702985644341,0.165108680725098,58,4,3,58,0
50,50099,3706,-0.408364653587341,0,0,1,0.188702985644341,0.165108680725098,76,3,3,58,0
50,50103,3706,-1.2652553319931,1,1,1,0.188702985644341,0.165108680725098,47,2,3,47,0
50,50104,3706,0.228646144270897,0,1,0,0.188702985644341,0.165108680725098,97,3,2,80,0
50,50106,3706,0.616135001182556,1,1,1,0.188702985644341,0.165108680725098,74,3,4,34,0
50,50109,3706,-0.334874987602234,1,1,0,0.188702985644341,0.165108680725098,77,4,4,48,0
50,50110,3706,0.303727447986603,1,1,1,0.188702985644341,0.165108680725098,72,7,6,43,0
50,50112,3706,-0.148404315114021,0,1,1,0.188702985644341,0.165108680725098,42,7,7,40,0
50,50113,3706,0.769606232643127,1,1,1,0.188702985644341,0.165108680725098,65,2,3,65,0
50,50115,3706,-1.35897219181061,1,1,1,0.188702985644341,0.165108680725098,57,4,6,14,0
50,50118,3706,-0.93581634759903,0,1,1,0.188702985644341,0.165108680725098,53,4,6,54,0
50,50120,3706,-0.263566106557846,0,1,1,0.188702985644341,0.165108680725098,62,3,4,62,0
50,50121,3706,0.878783166408539,1,1,1,0.188702985644341,0.165108680725098,54,5,6,25,0
50,50124,3706,-0.854007601737976,0,1,0,0.188702985644341,0.165108680725098,68,3,2,40,0
50,50128,3706,-0.460886240005493,1,1,1,0.188702985644341,0.165108680725098,43,5,8,23,0
50,50129,3706,0.0312937870621681,0,1,0,0.188702985644341,0.165108680725098,94,4,2,94,0
50,50131,3706,0.21836219727993,1,1,1,0.188702985644341,0.165108680725098,62,7,5,50,0
50,50132,3706,0.192817613482475,0,1,1,0.188702985644341,0.165108680725098,57,3,6,10,0
50,50133,3706,-0.474315106868744,1,1,1,0.188702985644341,0.165108680725098,73,7,6,3,0
50,50138,3706,1.36731016635895,0,1,1,0.188702985644341,0.165108680725098,77,3,4,77,1
50,50139,3706,0.520171582698822,1,1,1,0.188702985644341,0.165108680725098,63,3,3,63,0
50,50142,3706,0.282504588365555,0,0,0,0.188702985644341,0.165108680725098,46,6,4,36,0
50,50143,3706,-0.377497255802155,0,1,0,0.188702985644341,0.165108680725098,67,3,3,27,0
50,50147,3706,-0.566621243953705,1,1,0,0.188702985644341,0.165108680725098,80,2,1,1,0
50,50149,3706,-0.255534946918488,0,1,0,0.188702985644341,0.165108680725098,50,4,4,24,0
50,50152,3706,-0.117694683372974,0,1,1,0.188702985644341,0.165108680725098,57,3,6,52,0
50,50157,3706,0.857723772525787,1,1,1,0.188702985644341,0.165108680725098,63,3,4,55,0
50,50163,3706,1.86846029758453,0,1,0,0.188702985644341,0.165108680725098,67,7,6,34,1
50,50164,3706,-0.776770889759064,1,1,1,0.188702985644341,0.165108680725098,66,3,4,66,0
55,60003,592,0.00228101084940135,1,1,1,0.145700380206108,3.66577768325806,54,5,3,28,0
55,60004,592,0.2340037971735,0,1,1,0.145700380206108,3.66577768325806,59,6,4,34,0
55,60005,592,0.0506949052214623,1,1,1,0.145700380206108,3.66577768325806,33,6,7,33,0
55,60006,592,-1.85349416732788,0,1,1,0.145700380206108,3.66577768325806,55,3,3,30,0
55,60007,592,-0.80530846118927,1,1,0,0.145700380206108,3.66577768325806,55,2,4,34,0
55,60009,592,1.23144292831421,1,1,1,0.145700380206108,3.66577768325806,43,5,7,23,1
55,60012,592,0.712014853954315,0,1,1,0.145700380206108,3.66577768325806,60,4,3,40,0
55,60013,592,0.472488939762115,0,1,0,0.145700380206108,3.66577768325806,36,5,5,36,0
55,60017,592,0.895292997360229,1,1,1,0.145700380206108,3.66577768325806,59,6,8,32,0
55,60022,592,0.262328535318375,0,1,0,0.145700380206108,3.66577768325806,57,4,2,4,0
55,60024,592,-3.03372406959534,1,1,0,0.145700380206108,3.66577768325806,74,1,1,35,0
55,60026,592,0.112744197249413,0,1,1,0.145700380206108,3.66577768325806,63,4,3,13,0
55,60027,592,-0.94454950094223,1,1,0,0.145700380206108,3.66577768325806,54,3,3,30,0
55,60028,592,-1.71127879619598,0,1,1,0.145700380206108,3.66577768325806,57,4,8,32,0
55,60029,592,1.55968654155731,1,1,0,0.145700380206108,3.66577768325806,43,7,3,1,1
55,60030,592,0.374022334814072,0,1,1,0.145700380206108,3.66577768325806,49,7,8,20,0
55,60031,592,0.78937304019928,1,1,1,0.145700380206108,3.66577768325806,69,3,4,15,0
55,60034,592,0.276364088058472,0,1,0,0.145700380206108,3.66577768325806,55,5,2,30,0
55,60035,592,-0.40347695350647,1,1,1,0.145700380206108,3.66577768325806,51,5,6,45,0
55,60038,592,1.11758017539978,1,1,0,0.145700380206108,3.66577768325806,84,2,2,12,1
55,60040,592,0.527959585189819,0,1,1,0.145700380206108,3.66577768325806,56,6,6,50,0
55,60044,592,-0.263566106557846,0,1,0,0.145700380206108,3.66577768325806,25,5,5,2,0
55,60045,592,1.3512943983078,0,1,0,0.145700380206108,3.66577768325806,81,3,1,35,1
55,60047,592,-0.915927946567535,0,1,1,0.145700380206108,3.66577768325806,47,6,4,16,0
55,60052,592,-1.05752730369568,1,1,0,0.145700380206108,3.66577768325806,40,3,2,14,0
55,60055,592,1.53699624538422,0,1,1,0.145700380206108,3.66577768325806,67,4,4,4,1
55,60058,592,-1.28693175315857,1,1,1,0.145700380206108,3.66577768325806,46,4,8,20,0
55,60059,592,0.0900565162301064,1,1,1,0.145700380206108,3.66577768325806,77,3,2,77,0
55,60061,592,-0.673742651939392,1,1,1,0.145700380206108,3.66577768325806,60,3,5,30,0
55,60062,592,-1.81563651561737,0,1,1,0.145700380206108,3.66577768325806,30,3,6,5,0
55,60063,592,-0.755863308906555,1,1,1,0.145700380206108,3.66577768325806,73,7,2,15,0
55,60064,592,-0.648198068141937,0,1,1,0.145700380206108,3.66577768325806,54,4,6,25,0
55,60065,592,0.570336699485779,1,1,1,0.145700380206108,3.66577768325806,67,3,6,1,0
55,60066,592,0.333161056041718,0,1,1,0.145700380206108,3.66577768325806,63,7,6,15,0
55,60068,592,-1.96904182434082,0,1,1,0.145700380206108,3.66577768325806,26,4,4,2,0
55,60069,592,-0.124210044741631,1,1,1,0.145700380206108,3.66577768325806,70,3,3,36,0
55,60070,592,0.789544761180878,1,1,1,0.145700380206108,3.66577768325806,69,3,3,43,0
55,60073,592,-3.14188504219055,0,1,1,0.145700380206108,3.66577768325806,64,2,6,47,0
55,60074,592,-0.628684520721436,1,1,1,0.145700380206108,3.66577768325806,65,4,5,60,0
55,60077,592,-0.232603549957275,0,1,1,0.145700380206108,3.66577768325806,35,4,5,10,0
55,60078,592,-1.66668796539307,0,1,1,0.145700380206108,3.66577768325806,59,3,2,13,0
55,60079,592,-0.550987184047699,1,1,1,0.145700380206108,3.66577768325806,64,5,3,39,0
55,60082,592,0.708025336265564,0,1,1,0.145700380206108,3.66577768325806,71,5,5,14,0
55,60083,592,1.11034142971039,1,1,0,0.145700380206108,3.66577768325806,71,3,5,71,1
55,60084,592,1.75928330421448,0,1,1,0.145700380206108,3.66577768325806,41,6,6,20,1
55,60085,592,-0.263566106557846,1,1,1,0.145700380206108,3.66577768325806,80,2,3,70,0
55,60092,592,0.699452221393585,1,1,1,0.145700380206108,3.66577768325806,60,3,5,32,0
55,60093,592,0.223112151026726,1,1,1,0.145700380206108,3.66577768325806,48,4,8,23,0
55,60094,592,-1.45248305797577,1,1,0,0.145700380206108,3.66577768325806,44,3,4,44,0
55,60095,592,-1.23650801181793,0,1,0,0.145700380206108,3.66577768325806,37,3,2,34,0
55,60096,592,-1.13800728321075,0,1,1,0.145700380206108,3.66577768325806,64,3,2,39,0
55,60098,592,-0.707423746585846,0,1,0,0.145700380206108,3.66577768325806,63,3,2,57,0
55,60099,592,-0.62855476140976,0,1,0,0.145700380206108,3.66577768325806,88,2,1,30,0
